county,state,sab,fips,per_dem,per_gop
Lenoir,North Carolina,NC,37107,0.460862745098,0.52368627451
Lincoln,North Carolina,NC,37109,0.249334583893,0.7263301984839999
Macon,North Carolina,NC,37113,0.279245500692,0.694220119982
Madison,North Carolina,NC,37115,0.35555352909000004,0.614171074229
Martin,North Carolina,NC,37117,0.49055011812399996,0.49561255484300004
Mecklenburg,North Carolina,NC,37119,0.632820450638,0.334109225393
Mitchell,North Carolina,NC,37121,0.199421238047,0.783215903372
Montgomery,North Carolina,NC,37123,0.35880862957500004,0.617521180889
Moore,North Carolina,NC,37125,0.33820634189300003,0.634042642316
Nash,North Carolina,NC,37127,0.49088544442800003,0.493401274972
New Hanover,North Carolina,NC,37129,0.4618391164,0.5027267627390001
Northampton,North Carolina,NC,37131,0.6262678004300001,0.364306935765
Onslow,North Carolina,NC,37133,0.30987645401299996,0.656419333863
Orange,North Carolina,NC,37135,0.740385819867,0.230151572091
Pamlico,North Carolina,NC,37137,0.35838747784999997,0.623892498523
Pasquotank,North Carolina,NC,37139,0.498408394247,0.476420655506
Pender,North Carolina,NC,37141,0.33562352245899996,0.639664598109
Perquimans,North Carolina,NC,37143,0.347384382108,0.62820318423
Person,North Carolina,NC,37145,0.402631715277,0.575869035901
Pitt,North Carolina,NC,37147,0.523446284371,0.449644791986
Polk,North Carolina,NC,37149,0.346451552737,0.628368926606
Randolph,North Carolina,NC,37151,0.20551756661200002,0.772710838639
Richmond,North Carolina,NC,37153,0.440652740127,0.542125126242
Robeson,North Carolina,NC,37155,0.465782937091,0.514371166422
Rowan,North Carolina,NC,37159,0.304511874188,0.671993404991
Rutherford,North Carolina,NC,37161,0.250335976347,0.728867087757
Sampson,North Carolina,NC,37163,0.409002262267,0.575746938139
Scotland,North Carolina,NC,37165,0.529651458925,0.452011933348
Stanly,North Carolina,NC,37167,0.237954568605,0.739805099997
Stokes,North Carolina,NC,37169,0.209404021279,0.7653052024160001
Surry,North Carolina,NC,37171,0.234911410795,0.742033288065
Swain,North Carolina,NC,37173,0.36542962219999997,0.594617184888
Transylvania,North Carolina,NC,37175,0.37385321100900004,0.598681192661
Tyrrell,North Carolina,NC,37177,0.414705882353,0.569411764706
Union,North Carolina,NC,37179,0.328690296923,0.639648248967
Vance,North Carolina,NC,37181,0.615727153122,0.369598218804
Wake,North Carolina,NC,37183,0.583929619916,0.378923161232
Warren,North Carolina,NC,37185,0.658698014423,0.326187888966
Washington,North Carolina,NC,37187,0.570727718724,0.41864268193000004
Watauga,North Carolina,NC,37189,0.48500121658699996,0.46998505335600005
Wayne,North Carolina,NC,37191,0.431920359666,0.5491329479770001
Wilkes,North Carolina,NC,37193,0.21385034366500003,0.765562183893
Wilson,North Carolina,NC,37195,0.519431809113,0.463118133695
Yadkin,North Carolina,NC,37197,0.180979827089,0.796253602305
Yancey,North Carolina,NC,37199,0.32432707993500004,0.649163947798
Adams,North Dakota,ND,38001,0.179104477612,0.749585406302
Barnes,North Dakota,ND,38003,0.304016752332,0.600799543118
Benson,North Dakota,ND,38005,0.434020618557,0.47783505154600003
Billings,North Dakota,ND,38007,0.09797297297299999,0.831081081081
Bottineau,North Dakota,ND,38009,0.213558335758,0.722141402386
Bowman,North Dakota,ND,38011,0.128321085359,0.816845675523
Burke,North Dakota,ND,38013,0.11445198836100001,0.8525703200779999
Burleigh,North Dakota,ND,38015,0.231791611554,0.6933267909720001
Cass,North Dakota,ND,38017,0.397058636923,0.504244546804
Cavalier,North Dakota,ND,38019,0.24174707973600001,0.688674454038
Dickey,North Dakota,ND,38021,0.232293423272,0.6981450252949999
Divide,North Dakota,ND,38023,0.204717775906,0.72451558551
Dunn,North Dakota,ND,38025,0.161891768986,0.7971805366079999
Eddy,North Dakota,ND,38027,0.290401968827,0.64807219032
Emmons,North Dakota,ND,38029,0.109749872384,0.853496681981
Foster,North Dakota,ND,38031,0.20364920541499998,0.728075338434
Golden Valley,North Dakota,ND,38033,0.105095541401,0.841825902335
Grand Forks,North Dakota,ND,38035,0.36444414526600005,0.5494597960350001
Grant,North Dakota,ND,38037,0.137398971345,0.8067597354889999
Griggs,North Dakota,ND,38039,0.23897353648800002,0.6792301523659999
Hettinger,North Dakota,ND,38041,0.13322759714500002,0.818398096749
Kidder,North Dakota,ND,38043,0.131811487482,0.814432989691
Logan,North Dakota,ND,38047,0.108737864078,0.841747572816
Mercer,North Dakota,ND,38057,0.134969325153,0.813978965819
Morton,North Dakota,ND,38059,0.197915996655,0.728050427735
Mountrail,North Dakota,ND,38061,0.302070341731,0.636318283861
Nelson,North Dakota,ND,38063,0.316410861865,0.6050767414399999
Oliver,North Dakota,ND,38065,0.11876247505000001,0.8253493013969999
Pembina,North Dakota,ND,38067,0.22017458777899998,0.7125767862919999
Pierce,North Dakota,ND,38069,0.213366336634,0.7094059405940001
Ramsey,North Dakota,ND,38071,0.288424683787,0.616328095056
Ransom,North Dakota,ND,38073,0.360811394044,0.521795425119
Renville,North Dakota,ND,38075,0.159362549801,0.7792828685259999
Richland,North Dakota,ND,38077,0.27667560321699997,0.6379356568360001
Rolette,North Dakota,ND,38079,0.5726379027849999,0.330420535227
Sargent,North Dakota,ND,38081,0.350353892821,0.5500505561169999
Sheridan,North Dakota,ND,38083,0.121447028424,0.832041343669
Sioux,North Dakota,ND,38085,0.644010195412,0.217502124044
Slope,North Dakota,ND,38087,0.0983606557377,0.8454332552689999
Stark,North Dakota,ND,38089,0.144036318613,0.8021460998759999
Steele,North Dakota,ND,38091,0.36686991869900004,0.545731707317
Stutsman,North Dakota,ND,38093,0.24994968806600001,0.6747836586839999
Towner,North Dakota,ND,38095,0.268249780123,0.644678979771
Traill,North Dakota,ND,38097,0.320652173913,0.58566252588
Walsh,North Dakota,ND,38099,0.256658595642,0.658375522782
Ward,North Dakota,ND,38101,0.21562860653000002,0.692490972041
Wells,North Dakota,ND,38103,0.178146258503,0.762329931973
Williams,North Dakota,ND,38105,0.137441136563,0.8007821853300001
Adams,Ohio,OH,39001,0.207267468137,0.763355328573
Allen,Ohio,OH,39003,0.287100098575,0.668921946411
Ashland,Ohio,OH,39005,0.235066877129,0.7131760405419999
Ashtabula,Ohio,OH,39007,0.381597126278,0.571604411063
Athens,Ohio,OH,39009,0.556601410114,0.38710139221900003
Auglaize,Ohio,OH,39011,0.167322834646,0.793088363955
Belmont,Ohio,OH,39013,0.283328421259,0.6788158627240001
Brown,Ohio,OH,39015,0.223104655416,0.7449187522859999
Butler,Ohio,OH,39017,0.336654356319,0.620114949353
Carroll,Ohio,OH,39019,0.24392910127300002,0.707972202702
Champaign,Ohio,OH,39021,0.255043473319,0.699778371313
Clark,Ohio,OH,39023,0.380174438108,0.5754948004029999
Clermont,Ohio,OH,39025,0.270551034161,0.68384220621
Clinton,Ohio,OH,39027,0.21784530386700002,0.743977900552
Columbiana,Ohio,OH,39029,0.271160601843,0.686816464506
Coshocton,Ohio,OH,39031,0.261212485796,0.693870730566
Crawford,Ohio,OH,39033,0.241578440808,0.7092824296870001
Cuyahoga,Ohio,OH,39035,0.658357766233,0.308444353
Darke,Ohio,OH,39037,0.1758,0.78792
Defiance,Ohio,OH,39039,0.296824950829,0.645012644001
Delaware,Ohio,OH,39041,0.39544060498899997,0.556038401215
Erie,Ohio,OH,39043,0.42722570106200003,0.525483256194
Fairfield,Ohio,OH,39045,0.34234923875100004,0.611876612515
Fayette,Ohio,OH,39047,0.24701858186200001,0.717666635851
Franklin,Ohio,OH,39049,0.605650509905,0.346717479913
Fulton,Ohio,OH,39051,0.289034939351,0.6484801623740001
Gallia,Ohio,OH,39053,0.203686050207,0.760009532888
Geauga,Ohio,OH,39055,0.352203709783,0.606881976362
Greene,Ohio,OH,39057,0.351901849736,0.5965617269219999
Guernsey,Ohio,OH,39059,0.265288437732,0.691012626888
Hamilton,Ohio,OH,39061,0.525536708861,0.43030886075900004
Hancock,Ohio,OH,39063,0.267463652885,0.675176056338
Hardin,Ohio,OH,39065,0.238887964042,0.710920592642
Harrison,Ohio,OH,39067,0.239074180564,0.721822886717
Henry,Ohio,OH,39069,0.26991441738,0.6682759125159999
Highland,Ohio,OH,39071,0.20154856874699997,0.762846081652
Hocking,Ohio,OH,39073,0.29673139934500004,0.6618716534800001
Holmes,Ohio,OH,39075,0.16317102467,0.7925713757739999
Huron,Ohio,OH,39077,0.29097484793699996,0.654693407858
Jackson,Ohio,OH,39079,0.237329103407,0.7264899161570001
Jefferson,Ohio,OH,39081,0.30252663816799996,0.6593504753399999
Knox,Ohio,OH,39083,0.286624891962,0.668503313166
Lake,Ohio,OH,39085,0.399468037947,0.555253125277
Lawrence,Ohio,OH,39087,0.263940806968,0.7029172607809999
Licking,Ohio,OH,39089,0.331994105719,0.621493973476
Logan,Ohio,OH,39091,0.215975627172,0.741943161803
Lorain,Ohio,OH,39093,0.475346495529,0.478185783073
Lucas,Ohio,OH,39095,0.5601041297129999,0.386584169779
Madison,Ohio,OH,39097,0.278261907604,0.675599856751
Mahoning,Ohio,OH,39099,0.49800136492200003,0.468043996561
Marion,Ohio,OH,39101,0.302089831566,0.645781347473
Medina,Ohio,OH,39103,0.35342435094,0.602182184423
Meigs,Ohio,OH,39105,0.229224229543,0.729968119022
Mercer,Ohio,OH,39107,0.15646258503399998,0.806943467042
Miami,Ohio,OH,39109,0.249324810072,0.705520041969
Monroe,Ohio,OH,39111,0.246335626683,0.715076278792
Montgomery,Ohio,OH,39113,0.471473793877,0.48391569161700004
Morgan,Ohio,OH,39115,0.272019077901,0.6860095389509999
Morrow,Ohio,OH,39117,0.229272210552,0.724206104041
Muskingum,Ohio,OH,39119,0.30168153077300003,0.6512963525419999
Noble,Ohio,OH,39121,0.204425531915,0.755914893617
Ottawa,Ohio,OH,39123,0.374206604728,0.5698187839209999
Paulding,Ohio,OH,39125,0.23388373671100002,0.719181180728
Perry,Ohio,OH,39127,0.278009148631,0.681231651533
Pickaway,Ohio,OH,39129,0.26560006718699997,0.6921138825900001
Pike,Ohio,OH,39131,0.299053244159,0.666116563884
Portage,Ohio,OH,39133,0.425359614969,0.526957603288
Preble,Ohio,OH,39135,0.211135531136,0.7509645909649999
Putnam,Ohio,OH,39137,0.156306085822,0.7996954369939999
Richland,Ohio,OH,39139,0.290831612051,0.666275889019
Ross,Ohio,OH,39141,0.342082541875,0.615886720774
Sandusky,Ohio,OH,39143,0.354043141392,0.583645556728
Scioto,Ohio,OH,39145,0.29850091160799996,0.6665541224930001
Seneca,Ohio,OH,39147,0.30820663515200003,0.620033218347
Shelby,Ohio,OH,39149,0.17927304197299998,0.785287754219
Stark,Ohio,OH,39151,0.38966336587300004,0.5638563101340001
Summit,Ohio,OH,39153,0.519818994387,0.438234435078
Trumbull,Ohio,OH,39155,0.447843695853,0.5118578125500001
Tuscarawas,Ohio,OH,39157,0.296722211136,0.6511923767710001
Union,Ohio,OH,39159,0.283797535145,0.663362605058
Van Wert,Ohio,OH,39161,0.19633392226100002,0.760306242638
Vinton,Ohio,OH,39163,0.246986834786,0.7044316706839999
Warren,Ohio,OH,39165,0.289145237803,0.6647207099970001
Washington,Ohio,OH,39167,0.270453918322,0.686430739514
Wayne,Ohio,OH,39169,0.302162718847,0.651328527291
Williams,Ohio,OH,39171,0.25309953949700004,0.691108749557
Wood,Ohio,OH,39173,0.424486650505,0.509480308893
Wyandot,Ohio,OH,39175,0.238938053097,0.706617929973
Adair,Oklahoma,OK,40001,0.212430426716,0.7348484848479999
Alfalfa,Oklahoma,OK,40003,0.09574468085110001,0.855939716312
Atoka,Oklahoma,OK,40005,0.15893642543,0.813274690124
Beaver,Oklahoma,OK,40007,0.07867679928480001,0.888243182834
Beckham,Oklahoma,OK,40009,0.12724133351,0.835037853633
Blaine,Oklahoma,OK,40011,0.18745056683400002,0.760348009491
Bryan,Oklahoma,OK,40013,0.20275862069000003,0.758548094374
Caddo,Oklahoma,OK,40015,0.258997429306,0.693337617823
Canadian,Oklahoma,OK,40017,0.21114932126699998,0.72342081448
Carter,Oklahoma,OK,40019,0.215939135596,0.741973776507
Cherokee,Oklahoma,OK,40021,0.330866743495,0.606053254079
Choctaw,Oklahoma,OK,40023,0.19634618933400003,0.775419819155
Cimarron,Oklahoma,OK,40025,0.0649953574745,0.893221912721
Cleveland,Oklahoma,OK,40027,0.354810383623,0.571401130564
Coal,Oklahoma,OK,40029,0.171750940242,0.790639364814
Comanche,Oklahoma,OK,40031,0.35192591681,0.5892505537780001
Cotton,Oklahoma,OK,40033,0.162951575711,0.789392774789
Craig,Oklahoma,OK,40035,0.216164762894,0.740567670474
Creek,Oklahoma,OK,40037,0.202667963593,0.748245674981
Custer,Oklahoma,OK,40039,0.199601177476,0.7423796410600001
Delaware,Oklahoma,OK,40041,0.210841836735,0.752295918367
Dewey,Oklahoma,OK,40043,0.0988423864648,0.874443455031
Ellis,Oklahoma,OK,40045,0.0848849945235,0.881708652793
Garfield,Oklahoma,OK,40047,0.20242485709000002,0.737506914992
Garvin,Oklahoma,OK,40049,0.175861741525,0.782736682176
Grady,Oklahoma,OK,40051,0.174237318596,0.7769690434469999
Grant,Oklahoma,OK,40053,0.130454545455,0.830454545455
Greer,Oklahoma,OK,40055,0.170358649789,0.78164556962
Harmon,Oklahoma,OK,40057,0.229743589744,0.7323076923080001
Harper,Oklahoma,OK,40059,0.0882154882155,0.8801346801350001
Haskell,Oklahoma,OK,40061,0.186311787072,0.7809463455850001
Hughes,Oklahoma,OK,40063,0.21237569060800002,0.7485082872930001
Jackson,Oklahoma,OK,40065,0.18870099923099998,0.764668203946
Jefferson,Oklahoma,OK,40067,0.155650319829,0.8123667377399999
Johnston,Oklahoma,OK,40069,0.195451137216,0.7700574856290001
Kay,Oklahoma,OK,40071,0.222328073831,0.724501339684
Kingfisher,Oklahoma,OK,40073,0.12787849093599998,0.8412542871140001
Kiowa,Oklahoma,OK,40075,0.21954714818000004,0.743192891946
Latimer,Oklahoma,OK,40077,0.196790123457,0.763950617284
Le Flore,Oklahoma,OK,40079,0.18867376010200002,0.775975347404
Lincoln,Oklahoma,OK,40081,0.173059067209,0.774087565174
Logan,Oklahoma,OK,40083,0.223717542749,0.718439940891
Love,Oklahoma,OK,40085,0.19408502772599998,0.771058885661
Major,Oklahoma,OK,40093,0.09120329508680002,0.864960282436
Marshall,Oklahoma,OK,40095,0.199562602515,0.765810096592
Mayes,Oklahoma,OK,40097,0.217858961303,0.735106924644
Murray,Oklahoma,OK,40099,0.196561085973,0.7552941176469999
Muskogee,Oklahoma,OK,40101,0.32939279957,0.621212747489
Noble,Oklahoma,OK,40103,0.18501026694000003,0.761190965092
Nowata,Oklahoma,OK,40105,0.17512390842599998,0.783809299032
Okfuskee,Oklahoma,OK,40107,0.23976608187100001,0.709636409865
Oklahoma,Oklahoma,OK,40109,0.411759116111,0.516901856299
Okmulgee,Oklahoma,OK,40111,0.314492961793,0.641051422005
Osage,Oklahoma,OK,40113,0.29526977088000006,0.663023967902
Ottawa,Oklahoma,OK,40115,0.24181171626400003,0.713737600599
Pawnee,Oklahoma,OK,40117,0.21131421367800002,0.743145288371
Payne,Oklahoma,OK,40119,0.31658798515299996,0.599805398393
Pittsburg,Oklahoma,OK,40121,0.214724637681,0.738550724638
Pontotoc,Oklahoma,OK,40123,0.24524098825399998,0.7033886863779999
Pottawatomie,Oklahoma,OK,40125,0.23625919660100003,0.7013416217489999
Roger Mills,Oklahoma,OK,40129,0.0858930602958,0.8794084186579999
Rogers,Oklahoma,OK,40131,0.19334378214200001,0.756550913454
Seminole,Oklahoma,OK,40133,0.25734561753,0.6987051792829999
Sequoyah,Oklahoma,OK,40135,0.212024658863,0.754173304703
Stephens,Oklahoma,OK,40137,0.172425360617,0.792016101979
Texas,Oklahoma,OK,40139,0.148154565933,0.799688095651
Tillman,Oklahoma,OK,40141,0.242793791574,0.7184035476719999
Tulsa,Oklahoma,OK,40143,0.355548615533,0.583982608484
Wagoner,Oklahoma,OK,40145,0.21477949177499997,0.735038084875
Washington,Oklahoma,OK,40147,0.227260446686,0.711905619597
Washita,Oklahoma,OK,40149,0.127052722558,0.832108902334
Woods,Oklahoma,OK,40151,0.142155525239,0.803547066849
Woodward,Oklahoma,OK,40153,0.115013865047,0.835732206523
Baker,Oregon,OR,41001,0.21004835475900002,0.7265007666
Benton,Oregon,OR,41003,0.623801478816,0.285889812844
Clackamas,Oregon,OR,41005,0.495162955154,0.434082224272
Clatsop,Oregon,OR,41007,0.49008701398800003,0.429232294306
Columbia,Oregon,OR,41009,0.39713681859899996,0.517087370898
Coos,Oregon,OR,41011,0.34309665020999996,0.5864285477619999
Crook,Oregon,OR,41013,0.222632754769,0.7207423956010001
Curry,Oregon,OR,41015,0.34966702293799995,0.588423908575
Deschutes,Oregon,OR,41017,0.44402985074600004,0.482060849598
Douglas,Oregon,OR,41019,0.270516066212,0.664303797468
Gilliam,Oregon,OR,41021,0.23585912486699998,0.674493062967
Grant,Oregon,OR,41023,0.175497482618,0.7640853512350001
Harney,Oregon,OR,41025,0.177142857143,0.754285714286
Hood River,Oregon,OR,41027,0.612443417124,0.310411249157
Jackson,Oregon,OR,41029,0.419601306497,0.51145111717
Jefferson,Oregon,OR,41031,0.325895875592,0.601419878296
Josephine,Oregon,OR,41033,0.310304367212,0.62380024875
Klamath,Oregon,OR,41035,0.242134062927,0.689808481532
Lake,Oregon,OR,41037,0.16465652857899998,0.786837965391
Lane,Oregon,OR,41039,0.555011266237,0.365699832111
Lincoln,Oregon,OR,41041,0.511753692532,0.41194091949199996
Linn,Oregon,OR,41043,0.318982530517,0.597233389372
Malheur,Oregon,OR,41045,0.222412060302,0.717688442211
Marion,Oregon,OR,41047,0.440444388289,0.49037940868600005
Morrow,Oregon,OR,41049,0.251692153422,0.676359989972
Multnomah,Oregon,OR,41051,0.7595943672050001,0.17624845567699998
Polk,Oregon,OR,41053,0.425087766676,0.495085066163
Sherman,Oregon,OR,41055,0.20549338758900002,0.738555442523
Tillamook,Oregon,OR,41057,0.429907246814,0.489103385868
Umatilla,Oregon,OR,41059,0.285878388727,0.6423265431149999
Union,Oregon,OR,41061,0.258403529884,0.672121941436
Wallowa,Oregon,OR,41063,0.262628680871,0.676322719655
Wasco,Oregon,OR,41065,0.411874500044,0.508488134388
Washington,Oregon,OR,41067,0.593956058164,0.327120163424
Wheeler,Oregon,OR,41069,0.193181818182,0.736111111111
Yamhill,Oregon,OR,41071,0.413046369359,0.5006871176519999
Adams,Pennsylvania,PA,42001,0.298633798634,0.6629258772119999
Allegheny,Pennsylvania,PA,42003,0.564415794817,0.40034018840999996
Armstrong,Pennsylvania,PA,42005,0.22495565920000002,0.7447940616169999
Beaver,Pennsylvania,PA,42007,0.382420669062,0.583038109216
Bedford,Pennsylvania,PA,42009,0.153718515997,0.827731449966
Berks,Pennsylvania,PA,42011,0.427256812214,0.529141609922
Blair,Pennsylvania,PA,42013,0.251648119318,0.715447154472
Bradford,Pennsylvania,PA,42015,0.246584511201,0.706996338439
Bucks,Pennsylvania,PA,42017,0.484163912988,0.47836075336
Butler,Pennsylvania,PA,42019,0.291588338205,0.66706510046
Cambria,Pennsylvania,PA,42021,0.295809995512,0.673292668739
Cameron,Pennsylvania,PA,42023,0.23171936758900002,0.738636363636
Carbon,Pennsylvania,PA,42025,0.310469691167,0.651578984019
Centre,Pennsylvania,PA,42027,0.48485290606700004,0.465541024485
Chester,Pennsylvania,PA,42029,0.525763491188,0.43348072473099997
Clarion,Pennsylvania,PA,42031,0.24346433270399997,0.71763629083
Clearfield,Pennsylvania,PA,42033,0.23553162853300003,0.7313410008560001
Clinton,Pennsylvania,PA,42035,0.305478805849,0.653750252712
Columbia,Pennsylvania,PA,42037,0.313414679102,0.640948132857
Crawford,Pennsylvania,PA,42039,0.287236734809,0.6723842195540001
Cumberland,Pennsylvania,PA,42041,0.38483331595200004,0.570523516529
Dauphin,Pennsylvania,PA,42043,0.49390749846299997,0.465734480639
Delaware,Pennsylvania,PA,42045,0.5939255420740001,0.37411175710600003
Elk,Pennsylvania,PA,42047,0.26252345892900003,0.700447524181
Erie,Pennsylvania,PA,42049,0.467587853975,0.487615148414
Fayette,Pennsylvania,PA,42051,0.333657769625,0.6436566465770001
Forest,Pennsylvania,PA,42053,0.26105087573,0.70058381985
Franklin,Pennsylvania,PA,42055,0.249794505732,0.714600908501
Fulton,Pennsylvania,PA,42057,0.134064956251,0.84176182708
Greene,Pennsylvania,PA,42059,0.277967235038,0.6950183884990001
Huntingdon,Pennsylvania,PA,42061,0.230149774313,0.737022979073
Indiana,Pennsylvania,PA,42063,0.303965224767,0.660517387617
Jefferson,Pennsylvania,PA,42065,0.185273031103,0.7834079025390001
Juniata,Pennsylvania,PA,42067,0.17400499903900002,0.791578542588
Lancaster,Pennsylvania,PA,42071,0.37660724814,0.573466136458
Lawrence,Pennsylvania,PA,42073,0.34355813093299997,0.624411293305
Lebanon,Pennsylvania,PA,42075,0.30319492072099996,0.658744440295
Lehigh,Pennsylvania,PA,42077,0.503734537447,0.45928602701399995
Luzerne,Pennsylvania,PA,42079,0.387656237051,0.583947985022
Lycoming,Pennsylvania,PA,42081,0.257008788325,0.70535252714
Mercer,Pennsylvania,PA,42085,0.35550671452200006,0.6055974513050001
Mifflin,Pennsylvania,PA,42087,0.195350622293,0.7703273205769999
Monroe,Pennsylvania,PA,42089,0.48419871406000003,0.48080189251500005
Montgomery,Pennsylvania,PA,42091,0.58729698308,0.376157047316
Montour,Pennsylvania,PA,42093,0.334036321031,0.6179261862919999
Northampton,Pennsylvania,PA,42095,0.461817545088,0.49997548590400004
Northumberland,Pennsylvania,PA,42097,0.262617597438,0.6982356809929999
Perry,Pennsylvania,PA,42099,0.218881482532,0.7380986148540001
Philadelphia,Pennsylvania,PA,42101,0.8240513828470001,0.154974736375
Pike,Pennsylvania,PA,42103,0.354753318499,0.6151691859130001
Potter,Pennsylvania,PA,42105,0.16715957310000001,0.80326604089
Schuylkill,Pennsylvania,PA,42107,0.266517928287,0.70019123506
Snyder,Pennsylvania,PA,42109,0.24435192555,0.7169534072120001
Somerset,Pennsylvania,PA,42111,0.206185278477,0.7653792331370001
Sullivan,Pennsylvania,PA,42113,0.23863636363600002,0.731691919192
Susquehanna,Pennsylvania,PA,42115,0.263802083333,0.692447916667
Tioga,Pennsylvania,PA,42117,0.210107303565,0.745817468559
Union,Pennsylvania,PA,42119,0.35275862068999997,0.609482758621
Venango,Pennsylvania,PA,42121,0.266518826937,0.6903511947859999
Warren,Pennsylvania,PA,42123,0.27394462097100003,0.682705401725
Washington,Pennsylvania,PA,42125,0.355211717984,0.607983908402
Wayne,Pennsylvania,PA,42127,0.28607198748,0.6827185334229999
Westmoreland,Pennsylvania,PA,42129,0.327423792231,0.640623968306
Wyoming,Pennsylvania,PA,42131,0.28772749235,0.674424222902
York,Pennsylvania,PA,42133,0.33190747859999997,0.624814794761
Bristol,Rhode Island,RI,44001,0.588554534041,0.360860232473
Kent,Rhode Island,RI,44003,0.471596541642,0.478611135511
Newport,Rhode Island,RI,44005,0.570408188929,0.37662533638499995
Providence,Rhode Island,RI,44007,0.585551944024,0.37350817557
Washington,Rhode Island,RI,44009,0.52230361596,0.421976309227
Abbeville,South Carolina,SC,45001,0.34613950018600004,0.628683327117
Aiken,South Carolina,SC,45003,0.34004252872,0.614941222099
Allendale,South Carolina,SC,45005,0.76076020123,0.220234768027
Anderson,South Carolina,SC,45007,0.262030487197,0.698777025007
Bamberg,South Carolina,SC,45009,0.627280064568,0.354640839387
Barnwell,South Carolina,SC,45011,0.463656503851,0.515666209516
Beaufort,South Carolina,SC,45013,0.406444963584,0.549484677752
Berkeley,South Carolina,SC,45015,0.38637083592,0.560359355795
Calhoun,South Carolina,SC,45017,0.472527472527,0.501125380643
Charleston,South Carolina,SC,45019,0.506386124538,0.427824850725
Cherokee,South Carolina,SC,45021,0.279902546658,0.697113174589
Chester,South Carolina,SC,45023,0.46345585128899996,0.512040557668
Chesterfield,South Carolina,SC,45025,0.415985520785,0.5590845399350001
Clarendon,South Carolina,SC,45027,0.503760886778,0.47809448403300003
Colleton,South Carolina,SC,45029,0.441994080436,0.527131333063
Darlington,South Carolina,SC,45031,0.46787690646499996,0.505230125523
Dillon,South Carolina,SC,45033,0.49863201094400006,0.48195964432300004
Dorchester,South Carolina,SC,45035,0.384387557434,0.559243071899
Edgefield,South Carolina,SC,45037,0.385692201992,0.587598763312
Fairfield,South Carolina,SC,45039,0.616423746889,0.357625311056
Florence,South Carolina,SC,45041,0.460965899256,0.510611043794
Georgetown,South Carolina,SC,45043,0.419873726958,0.549953996002
Greenville,South Carolina,SC,45045,0.346633770064,0.593627701208
Greenwood,South Carolina,SC,45047,0.371783216783,0.590244755245
Hampton,South Carolina,SC,45049,0.587104844212,0.396065499204
Horry,South Carolina,SC,45051,0.29502100351,0.6732287575399999
Jasper,South Carolina,SC,45053,0.5479037704,0.42909397861599996
Kershaw,South Carolina,SC,45055,0.356467532468,0.604813852814
Lancaster,South Carolina,SC,45057,0.354314642147,0.609499702973
Laurens,South Carolina,SC,45059,0.334101382488,0.633451688449
Lee,South Carolina,SC,45061,0.63748458693,0.343896424168
Lexington,South Carolina,SC,45063,0.288461696312,0.6555582004280001
Marion,South Carolina,SC,45067,0.5994232257159999,0.382218470845
Marlboro,South Carolina,SC,45069,0.572587655752,0.41118516372100006
Newberry,South Carolina,SC,45071,0.36987198571,0.596070259006
Oconee,South Carolina,SC,45073,0.23796600059599998,0.718640023859
Orangeburg,South Carolina,SC,45075,0.676334226252,0.306743251597
Pickens,South Carolina,SC,45077,0.21131141167599998,0.7385975322789999
Richland,South Carolina,SC,45079,0.639911452184,0.311410861865
Saluda,South Carolina,SC,45081,0.328192545858,0.645519336371
Spartanburg,South Carolina,SC,45083,0.330217810635,0.630011672862
Sumter,South Carolina,SC,45085,0.545405012713,0.42528605158
Union,South Carolina,SC,45087,0.391081327046,0.58393315132
Williamsburg,South Carolina,SC,45089,0.661107050302,0.323144394976
York,South Carolina,SC,45091,0.36350011020499995,0.5840423187129999
Aurora,South Dakota,SD,46003,0.241648898365,0.692253020611
Beadle,South Dakota,SD,46005,0.282339043119,0.657855877141
Bennett,South Dakota,SD,46007,0.358572671889,0.579634464752
Bon Homme,South Dakota,SD,46009,0.23671822461300002,0.707800941493
Brookings,South Dakota,SD,46011,0.384779179811,0.532176656151
Brown,South Dakota,SD,46013,0.338360330168,0.596599019425
Brule,South Dakota,SD,46015,0.249562937063,0.684003496503
Buffalo,South Dakota,SD,46017,0.604081632653,0.348979591837
Butte,South Dakota,SD,46019,0.159456971928,0.771974229176
Campbell,South Dakota,SD,46021,0.126353790614,0.847172081829
Charles Mix,South Dakota,SD,46023,0.27235653947,0.693853772211
Clark,South Dakota,SD,46025,0.240193120097,0.687386843693
Clay,South Dakota,SD,46027,0.514499901361,0.41605839416100004
Codington,South Dakota,SD,46029,0.272002742309,0.665352643757
Corson,South Dakota,SD,46031,0.455319148936,0.500425531915
Custer,South Dakota,SD,46033,0.237489397795,0.697625106022
Davison,South Dakota,SD,46035,0.296151911469,0.648516096579
Day,South Dakota,SD,46037,0.354568620313,0.592282489989
Deuel,South Dakota,SD,46039,0.274038461538,0.656730769231
Dewey,South Dakota,SD,46041,0.519625073228,0.42355008787299997
Douglas,South Dakota,SD,46043,0.133333333333,0.833644859813
Edmunds,South Dakota,SD,46045,0.198123044838,0.7471324296140001
Fall River,South Dakota,SD,46047,0.23042380016800001,0.704743193938
Faulk,South Dakota,SD,46049,0.18246869409699998,0.767441860465
Grant,South Dakota,SD,46051,0.272318921954,0.668444693992
Gregory,South Dakota,SD,46053,0.18699186991900002,0.765184122429
Haakon,South Dakota,SD,46055,0.073754789272,0.896551724138
Hamlin,South Dakota,SD,46057,0.20094134684999998,0.742577842143
