county,state,sab,fips,per_dem,per_gop,pop_2019,median_income
berrien,Georgia,GA,13019,0.158616486363,0.824013408502,19397,44341.0
bibb,Georgia,GA,13021,0.589486858573,0.387282047765,153159,50965.0
bleckley,Georgia,GA,13023,0.221726793677,0.753344142683,12873,49365.0
brantley,Georgia,GA,13025,0.0984884645982,0.884805091488,19109,44809.0
brooks,Georgia,GA,13027,0.399489470325,0.5869495851950001,15457,39717.0
bryan,Georgia,GA,13029,0.26621522937,0.697935338246,39627,71351.0
bulloch,Georgia,GA,13031,0.364871019834,0.599395470167,79608,43537.0
burke,Georgia,GA,13033,0.505882352941,0.480320855615,22383,41143.0
butts,Georgia,GA,13035,0.270760789279,0.708768597657,24936,58857.0
calhoun,Georgia,GA,13037,0.582303509639,0.40978744439000003,6189,36289.0
camden,Georgia,GA,13039,0.314156706507,0.652695883134,54666,60594.0
candler,Georgia,GA,13043,0.272291722119,0.7082778812880001,10803,36929.0
carroll,Georgia,GA,13045,0.28397037308,0.6854197147040001,119992,57263.0
catoosa,Georgia,GA,13047,0.179894379479,0.786872878159,67580,59032.0
charlton,Georgia,GA,13049,0.250499001996,0.736027944112,13392,41131.0
chatham,Georgia,GA,13051,0.556516653618,0.41173252337,289430,55717.0
chattahoochee,Georgia,GA,13053,0.428468208092,0.53901734104,10907,54764.0
chattooga,Georgia,GA,13055,0.19548872180500002,0.783046325491,24789,45256.0
cherokee,Georgia,GA,13057,0.22741258741300002,0.727371982856,258773,89875.0
clarke,Georgia,GA,13059,0.667420456344,0.28699034395399997,128331,41919.0
clay,Georgia,GA,13061,0.548387096774,0.445318646735,2834,31655.0
clayton,Georgia,GA,13063,0.8506432381550001,0.13156125330600002,292256,63016.0
clinch,Georgia,GA,13065,0.280392959476,0.705689725747,6618,39487.0
cobb,Georgia,GA,13067,0.488370953116,0.46749626253,760141,86028.0
coffee,Georgia,GA,13069,0.294329303397,0.6890472078300001,43273,45324.0
colquitt,Georgia,GA,13071,0.25456150676899997,0.727781047675,45600,42120.0
columbia,Georgia,GA,13073,0.29386197227,0.670821000156,156714,82180.0
cook,Georgia,GA,13075,0.290162305399,0.691454123882,17270,40708.0
coweta,Georgia,GA,13077,0.270276441328,0.693353991682,148509,77788.0
crawford,Georgia,GA,13079,0.275159976731,0.7042854372699999,12404,55859.0
crisp,Georgia,GA,13081,0.37799999999999995,0.6052,22372,39180.0
dade,Georgia,GA,13083,0.15469701827500001,0.809073420968,16116,52038.0
dawson,Georgia,GA,13085,0.12363013698599999,0.845890410959,26108,70084.0
decatur,Georgia,GA,13087,0.400859542879,0.586931041219,26404,42535.0
dekalb,Georgia,GA,13089,0.8082272341660001,0.160647714714,759297,72491.0
dodge,Georgia,GA,13091,0.262473195139,0.717798427448,20605,40745.0
dooly,Georgia,GA,13093,0.48488008342,0.505995828989,13390,41295.0
dougherty,Georgia,GA,13095,0.68456890199,0.301459100958,87956,45655.0
douglas,Georgia,GA,13097,0.539893663384,0.4323716551899999,146343,73953.0
early,Georgia,GA,13099,0.452739439565,0.533667921372,10190,37825.0
echols,Georgia,GA,13101,0.132765957447,0.856170212766,4006,38153.0
effingham,Georgia,GA,13103,0.20735199829,0.763624706134,64296,68636.0
elbert,Georgia,GA,13105,0.31686046511599997,0.665950455005,19194,42393.0
emanuel,Georgia,GA,13107,0.310410819087,0.6800204133709999,22646,35986.0
evans,Georgia,GA,13109,0.313714602998,0.667406996113,10654,37557.0
fannin,Georgia,GA,13111,0.163209792588,0.8179190751450001,26188,45180.0
fayette,Georgia,GA,13113,0.385099441933,0.580157981022,114421,105122.0
floyd,Georgia,GA,13115,0.266481751825,0.70204379562,98498,52563.0
forsyth,Georgia,GA,13117,0.240736173624,0.7172760342810001,244252,101673.0
franklin,Georgia,GA,13119,0.14668397450999998,0.8324286051450001,23349,47426.0
fulton,Georgia,GA,13121,0.692273308888,0.271069054186,1063937,69840.0
gilmer,Georgia,GA,13123,0.15377959568900001,0.823173129867,31369,51862.0
glascock,Georgia,GA,13125,0.09928057553960001,0.888489208633,2971,43897.0
glynn,Georgia,GA,13127,0.344819482389,0.6310625422280001,85292,57212.0
gordon,Georgia,GA,13129,0.16848806366,0.804827586207,57963,57310.0
grady,Georgia,GA,13131,0.327092630891,0.6582126918469999,24633,42293.0
greene,Georgia,GA,13133,0.361680443891,0.621447174725,18324,49411.0
gwinnett,Georgia,GA,13135,0.509562221584,0.45214258592100004,936250,89345.0
habersham,Georgia,GA,13137,0.15395585317500002,0.81746031746,45328,53605.0
hall,Georgia,GA,13139,0.230319535739,0.7368998902089999,204441,66279.0
hancock,Georgia,GA,13141,0.7544792833149999,0.23544232922699998,8457,32474.0
haralson,Georgia,GA,13143,0.130246531766,0.8464257312010001,29792,46720.0
harris,Georgia,GA,13145,0.249023914104,0.727855051245,35236,70492.0
hart,Georgia,GA,13147,0.256326287586,0.7229334127220001,26205,48458.0
heard,Georgia,GA,13149,0.176652401331,0.8012363290539999,11923,48760.0
henry,Georgia,GA,13151,0.509011903669,0.465548721401,234561,84581.0
houston,Georgia,GA,13153,0.377105055491,0.593545895666,157863,64404.0
irwin,Georgia,GA,13155,0.243235856791,0.74091281771,9416,44656.0
jackson,Georgia,GA,13157,0.165169826662,0.8040063569499999,72977,59550.0
jasper,Georgia,GA,13159,0.25664893617,0.723570478723,14219,58873.0
jeff davis,Georgia,GA,13161,0.177048536058,0.806052269601,15115,40306.0
jefferson,Georgia,GA,13163,0.54932218056,0.440871070089,15362,38550.0
jenkins,Georgia,GA,13165,0.365194462755,0.623599208965,8676,35458.0
johnson,Georgia,GA,13167,0.30852797392700004,0.684139054861,9643,35197.0
jones,Georgia,GA,13169,0.316192909614,0.663046949856,28735,63907.0
lamar,Georgia,GA,13171,0.299273927393,0.6842244224420001,19077,54736.0
lanier,Georgia,GA,13173,0.281370150297,0.693463823838,10423,43053.0
laurens,Georgia,GA,13175,0.346410941999,0.6376491155899999,47546,47243.0
lee,Georgia,GA,13177,0.22444349921999998,0.7543598468739999,29992,71728.0
liberty,Georgia,GA,13179,0.59265016789,0.380860589479,61435,49408.0
lincoln,Georgia,GA,13181,0.31,0.672926829268,7921,47157.0
long,Georgia,GA,13183,0.330007301046,0.638354830859,19559,45221.0
lowndes,Georgia,GA,13185,0.396979327955,0.5788172656399999,117406,47423.0
lumpkin,Georgia,GA,13187,0.17981174943199998,0.780022719896,33610,57806.0
mcduffie,Georgia,GA,13189,0.39911523521799996,0.586102719033,21312,47110.0
mcintosh,Georgia,GA,13191,0.389954182929,0.590870524351,14378,44427.0
macon,Georgia,GA,13193,0.630977373455,0.359225565664,12947,35752.0
madison,Georgia,GA,13195,0.202846379238,0.7697781498530001,29880,53644.0
marion,Georgia,GA,13197,0.381087024819,0.603518693057,8359,43014.0
meriwether,Georgia,GA,13199,0.41389826816299996,0.568129833351,21167,47036.0
miller,Georgia,GA,13201,0.244881889764,0.743307086614,5718,40343.0
mitchell,Georgia,GA,13205,0.444444444444,0.543718976709,21863,39230.0
monroe,Georgia,GA,13207,0.281656804734,0.6959368836290001,27578,65226.0
montgomery,Georgia,GA,13209,0.237921348315,0.7494382022470001,9172,44631.0
morgan,Georgia,GA,13211,0.281717011129,0.6951775304719999,19276,59403.0
murray,Georgia,GA,13213,0.144823699887,0.8323941394300001,40096,54602.0
muscogee,Georgia,GA,13215,0.579654566745,0.39375,195769,51358.0
newton,Georgia,GA,13217,0.500970607715,0.477470482107,111744,66230.0
oconee,Georgia,GA,13219,0.27603783499699996,0.677088807147,40280,81485.0
oglethorpe,Georgia,GA,13221,0.275037593985,0.695037593985,15259,52509.0
paulding,Georgia,GA,13223,0.278695376233,0.691103852882,168667,76983.0
peach,Georgia,GA,13225,0.475091130012,0.505187400692,27546,50848.0
pickens,Georgia,GA,13227,0.141396080675,0.833285652982,32591,61082.0
pierce,Georgia,GA,13229,0.12374948609000001,0.863505550226,19465,44121.0
pike,Georgia,GA,13231,0.14282420749299998,0.838386167147,18962,65485.0
polk,Georgia,GA,13233,0.202217827377,0.777369684984,42613,47712.0
pulaski,Georgia,GA,13235,0.30683713174000005,0.6770428015559999,11137,47073.0
putnam,Georgia,GA,13237,0.291061393277,0.690912946665,22119,54543.0
quitman,Georgia,GA,13239,0.44157088122599997,0.550766283525,2299,38188.0
rabun,Georgia,GA,13241,0.18153226821,0.7909170964899999,17137,50031.0
randolph,Georgia,GA,13243,0.551640759931,0.438687392055,6778,32475.0
richmond,Georgia,GA,13245,0.6498425659089999,0.326088696766,202518,48831.0
rockdale,Georgia,GA,13247,0.61736146213,0.35816329245300005,90896,79106.0
schley,Georgia,GA,13249,0.21005762179200002,0.771084337349,5257,47280.0
screven,Georgia,GA,13251,0.40357957536399997,0.57992630286,13966,43261.0
seminole,Georgia,GA,13253,0.331562762091,0.655018171652,8090,39987.0
spalding,Georgia,GA,13255,0.36033153431000003,0.602775636083,66703,53458.0
stephens,Georgia,GA,13257,0.188012295082,0.787090163934,25925,43488.0
stewart,Georgia,GA,13259,0.5942523136869999,0.392109108622,6621,36586.0
sumter,Georgia,GA,13261,0.503052948145,0.480725416932,29524,45611.0
talbot,Georgia,GA,13263,0.6170212765959999,0.368794326241,6195,39275.0
taliaferro,Georgia,GA,13265,0.6075808249719999,0.389074693423,1537,35052.0
tattnall,Georgia,GA,13267,0.24393080389600003,0.7402238697490001,25286,42305.0
taylor,Georgia,GA,13269,0.380658436214,0.6061140505579999,8020,37115.0
telfair,Georgia,GA,13271,0.346072746442,0.6454928835,15860,38516.0
terrell,Georgia,GA,13273,0.5424742761429999,0.447954055994,8531,39803.0
thomas,Georgia,GA,13275,0.38109983982900003,0.599305926321,44451,45922.0
tift,Georgia,GA,13277,0.304157549234,0.678336980306,40644,48137.0
toombs,Georgia,GA,13279,0.256697408871,0.725955204216,26830,39570.0
towns,Georgia,GA,13281,0.179304192685,0.799435028249,12037,47154.0
treutlen,Georgia,GA,13283,0.318518518519,0.66962962963,6901,36372.0
troup,Georgia,GA,13285,0.37207769549900005,0.6064823789399999,69922,52348.0
turner,Georgia,GA,13287,0.366666666667,0.617699115044,7985,37895.0
twiggs,Georgia,GA,13289,0.486059708858,0.501850481125,8120,46650.0
union,Georgia,GA,13291,0.16297034637399999,0.8180912035879999,24511,47070.0
upson,Georgia,GA,13293,0.317740754302,0.667154888319,26320,46049.0
walker,Georgia,GA,13295,0.17598897197000002,0.791094030661,69761,47827.0
walton,Georgia,GA,13297,0.204799010513,0.76915275201,94593,68597.0
ware,Georgia,GA,13299,0.282798353909,0.7002469135799999,35734,41856.0
warren,Georgia,GA,13301,0.5630360205830001,0.424957118353,5254,40389.0
washington,Georgia,GA,13303,0.497150320589,0.491332225125,20374,44144.0
wayne,Georgia,GA,13305,0.19651117964499998,0.785177332305,29927,48359.0
webster,Georgia,GA,13307,0.42280071813299996,0.56552962298,2607,41313.0
wheeler,Georgia,GA,13309,0.307326355852,0.676022835395,7855,35499.0
white,Georgia,GA,13311,0.142044006457,0.8283918103810001,30798,53256.0
whitfield,Georgia,GA,13313,0.2610170608,0.7085830972930001,104628,58116.0
wilcox,Georgia,GA,13315,0.286579212916,0.7050117726199999,8635,40562.0
wilkes,Georgia,GA,13317,0.41252796420599996,0.574720357942,9777,40799.0
wilkinson,Georgia,GA,13319,0.442703461179,0.5453695042100001,8954,48295.0
worth,Georgia,GA,13321,0.243769658843,0.7432857488510001,20247,47795.0
ada,Idaho,ID,16001,0.386917330906,0.47931610996600005,481587,68097.0
adams,Idaho,ID,16003,0.190105359597,0.712780577187,4294,41949.0
bannock,Idaho,ID,16005,0.3095943721,0.514294267325,87808,54140.0
bear lake,Idaho,ID,16007,0.08709016393439999,0.7523907103829999,6125,47467.0
benewah,Idaho,ID,16009,0.18606870229000003,0.7397423664120001,9298,46515.0
bingham,Idaho,ID,16011,0.175879699248,0.6560601503760001,46811,53756.0
blaine,Idaho,ID,16013,0.598340016786,0.31147999626999995,23021,74526.0
boise,Idaho,ID,16015,0.203830010493,0.701206715635,7831,57044.0
bonner,Idaho,ID,16017,0.305679452869,0.607790663098,45739,48413.0
bonneville,Idaho,ID,16019,0.201981362526,0.603885822854,119062,61699.0
boundary,Idaho,ID,16021,0.181165048544,0.7357281553399999,12245,46121.0
butte,Idaho,ID,16023,0.13008130081299998,0.7430894308939999,2597,44974.0
camas,Idaho,ID,16025,0.183639398998,0.6844741235390001,1106,50426.0
canyon,Idaho,ID,16027,0.23168580832400001,0.6493118724570001,229849,52960.0
caribou,Idaho,ID,16029,0.08929159802310001,0.7495881383859999,7155,55506.0
cassia,Idaho,ID,16031,0.126681340181,0.727439471753,24030,49179.0
clark,Idaho,ID,16033,0.15547703180199998,0.717314487633,845,46602.0
clearwater,Idaho,ID,16035,0.185214417259,0.7503288608259999,8756,47333.0
custer,Idaho,ID,16037,0.17695814339000002,0.736427683382,4315,47485.0
elmore,Idaho,ID,16039,0.212935790586,0.6827092381730001,27511,52034.0
franklin,Idaho,ID,16041,0.07001272958719999,0.709401709402,13876,53222.0
fremont,Idaho,ID,16043,0.113930696535,0.7159607980399999,13099,49330.0
gem,Idaho,ID,16045,0.154552313883,0.7520120724349999,18112,50859.0
gooding,Idaho,ID,16047,0.17915623194000002,0.721055673281,15179,47063.0
idaho,Idaho,ID,16049,0.145445701082,0.7832907697920001,16667,43561.0
jefferson,Idaho,ID,16051,0.08508412518519999,0.735419754163,29871,55695.0
jerome,Idaho,ID,16053,0.198462548045,0.688759726259,24412,51207.0
kootenai,Idaho,ID,16055,0.245361011375,0.670563919983,165697,55720.0
latah,Idaho,ID,16057,0.445993607407,0.39981263088299995,40108,48001.0
lemhi,Idaho,ID,16059,0.180186823992,0.740167158309,8027,44549.0
lewis,Idaho,ID,16061,0.169811320755,0.755974842767,3838,46362.0
lincoln,Idaho,ID,16063,0.205949656751,0.677345537757,5366,47942.0
madison,Idaho,ID,16065,0.07656020909030001,0.569962389239,39907,48124.0
minidoka,Idaho,ID,16067,0.16986899563299998,0.71135371179,21039,47259.0
nez perce,Idaho,ID,16069,0.280779296307,0.6222157603949999,40408,53548.0
oneida,Idaho,ID,16071,0.08897485493230001,0.740328820116,4531,50636.0
owyhee,Idaho,ID,16073,0.15076530612199998,0.7785714285709999,11823,41825.0
payette,Idaho,ID,16075,0.156408907592,0.755041206383,23951,48772.0
power,Idaho,ID,16077,0.253444525018,0.604060913706,7681,47562.0
shoshone,Idaho,ID,16079,0.2703125,0.6439453125,12882,42114.0
teton,Idaho,ID,16081,0.43435360451099997,0.435159081756,12142,61940.0
twin falls,Idaho,ID,16083,0.214592543818,0.660427052958,86878,50927.0
valley,Idaho,ID,16085,0.357636941484,0.543279117592,11392,54500.0
washington,Idaho,ID,16087,0.174225415357,0.73709025595,10194,45199.0
adams,Illinois,IL,17001,0.240258105131,0.7155177840729999,65435,51337.0
alexander,Illinois,IL,17003,0.44751773049599997,0.530496453901,5761,38435.0
bond,Illinois,IL,17005,0.276869471991,0.654516215492,16426,55611.0
boone,Illinois,IL,17007,0.396036099805,0.542426119271,53544,77332.0
brown,Illinois,IL,17009,0.203339041096,0.760273972603,6578,52313.0
bureau,Illinois,IL,17011,0.368643807888,0.568238974422,32628,59379.0
calhoun,Illinois,IL,17013,0.289123630673,0.672535211268,4739,50733.0
carroll,Illinois,IL,17015,0.331384280664,0.602121294534,14305,54826.0
cass,Illinois,IL,17017,0.319944598338,0.636327661258,12147,52014.0
champaign,Illinois,IL,17019,0.557132606843,0.37260639490599995,209689,55759.0
christian,Illinois,IL,17021,0.260091443501,0.6872632266490001,32304,53960.0
clark,Illinois,IL,17023,0.239544698811,0.718761990024,15441,53083.0
clay,Illinois,IL,17025,0.161516406499,0.797865562281,13184,45160.0
clinton,Illinois,IL,17027,0.22810979847100002,0.7177438035670001,37562,65851.0
coles,Illinois,IL,17029,0.337581093605,0.6017145505100001,50621,47650.0
cook,Illinois,IL,17031,0.743757709047,0.214193162273,5150233,67775.0
crawford,Illinois,IL,17033,0.23145644763099998,0.7224638532969999,18667,48012.0
cumberland,Illinois,IL,17035,0.186468347542,0.761835661165,10766,53352.0
dekalb,Illinois,IL,17037,0.477596526229,0.44715408989600003,104897,67637.0
de witt,Illinois,IL,17039,0.25532199759,0.6790735038160001,15638,60889.0
douglas,Illinois,IL,17041,0.240573618494,0.7040425268880001,19465,58207.0
dupage,Illinois,IL,17043,0.538831130776,0.39802242031900004,922921,100193.0
edgar,Illinois,IL,17045,0.22844661441599998,0.7238853912369999,17161,51955.0
edwards,Illinois,IL,17047,0.130434782609,0.838466183575,6395,46957.0
effingham,Illinois,IL,17049,0.176210695433,0.781099380308,34008,58119.0
fayette,Illinois,IL,17051,0.190646347872,0.773830793484,21336,47041.0
ford,Illinois,IL,17053,0.22420098584800002,0.711400858642,12961,56191.0
franklin,Illinois,IL,17055,0.254195219338,0.7069012032590001,38469,41931.0
fulton,Illinois,IL,17057,0.39195336024099997,0.543404446153,34340,50109.0
gallatin,Illinois,IL,17059,0.243775548123,0.721664808621,4828,38547.0
greene,Illinois,IL,17061,0.216889209672,0.7468422952,12969,46865.0
grundy,Illinois,IL,17063,0.350399720414,0.586125551527,51054,76331.0
hamilton,Illinois,IL,17065,0.19309678976599998,0.773594014,8116,45008.0
hancock,Illinois,IL,17067,0.22307495523200002,0.730749552315,17708,54097.0
hardin,Illinois,IL,17069,0.19643694327199998,0.773558368495,3821,40872.0
henderson,Illinois,IL,17071,0.330747126437,0.61867816092,6646,53729.0
henry,Illinois,IL,17073,0.364600528227,0.576180257511,48913,58820.0
iroquois,Illinois,IL,17075,0.19314400681,0.7527663855140001,27114,56188.0
jackson,Illinois,IL,17077,0.47407074952100003,0.44428577257299995,56750,36817.0
jasper,Illinois,IL,17079,0.181034482759,0.778409090909,9610,51244.0
jefferson,Illinois,IL,17081,0.262100130812,0.694553454632,37684,49523.0
jersey,Illinois,IL,17083,0.245027041892,0.709230910258,21773,62083.0
jo daviess,Illinois,IL,17085,0.398317974412,0.546926724524,21235,59642.0
johnson,Illinois,IL,17087,0.188632208742,0.7718131959450001,12417,49185.0
kane,Illinois,IL,17089,0.513638242894,0.424222222222,532403,87595.0
kankakee,Illinois,IL,17091,0.406134547642,0.5387275539140001,109862,61296.0
kendall,Illinois,IL,17093,0.46033651480899995,0.475292728525,128990,95379.0
knox,Illinois,IL,17095,0.452513203424,0.4852485886,49699,52256.0
lake,Illinois,IL,17097,0.572891332339,0.369951017461,696535,98844.0
la salle,Illinois,IL,17099,0.3978987347,0.542221396578,108669,59490.0
lawrence,Illinois,IL,17101,0.213280344428,0.747971518463,15678,44809.0
lee,Illinois,IL,17103,0.36141965166,0.565034505422,34096,60462.0
livingston,Illinois,IL,17105,0.265302066773,0.675476947536,35648,61016.0
logan,Illinois,IL,17107,0.272135201979,0.6732893652099999,28618,58133.0
mcdonough,Illinois,IL,17109,0.40883036405900003,0.525871417506,29682,47436.0
mchenry,Illinois,IL,17111,0.426893574512,0.507452995112,307774,95675.0
mclean,Illinois,IL,17113,0.45468700550700003,0.469409456295,171517,69397.0
macon,Illinois,IL,17115,0.38514899646799994,0.566419220439,104009,55875.0
macoupin,Illinois,IL,17117,0.298523833463,0.648690644852,44926,53412.0
madison,Illinois,IL,17119,0.393551312724,0.549600475364,262966,61309.0
marion,Illinois,IL,17121,0.254879518072,0.70343373494,37205,51991.0
marshall,Illinois,IL,17123,0.30221921057100004,0.639674741657,11438,61361.0
mason,Illinois,IL,17125,0.312140525416,0.629721747241,13359,53110.0
massac,Illinois,IL,17127,0.23443389115,0.7302879541689999,13772,46487.0
menard,Illinois,IL,17129,0.281488401059,0.658570761326,12196,68770.0
mercer,Illinois,IL,17131,0.363668765593,0.570274444576,15437,60353.0
monroe,Illinois,IL,17133,0.289504036909,0.661319073084,34637,81646.0
montgomery,Illinois,IL,17135,0.27203990958,0.6716033985500001,28414,48886.0
